Track Name,Artists,Album Name,Album Id,Track ID,Popularity,Release Date,Duration (ms),Explicit URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
PLAYDEAD,SiM,PLAYDEAD,2KyzFbwIJu1JBkcZsdXbl0,1c4hhwfHiqpjYXDO9tLXOf,,2023-09-27,120986,,0.532,0.888,0,-2.129,1,0.0587,7.44e-05,1.97e-05,0.0197,0.332,85.089
Ａ,SiM,A,043ZPXFPotTR0yjuQ7cCKf,77shkefXyUkPU45nis6XkK,,2017-12-06,237733,,0.482,0.963,2,-2.042,0,0.0981,0.000639,0.000154,0.311,0.295,93.927
MAKE ME DEAD!,SiM,THE BEAUTiFUL PEOPLE,5GZMmsnK1viNAVvxIBB98A,737XfNYZZEXtztAT3pg2Pz,,2016-04-06,237107,,0.592,0.957,3,-2.011,0,0.0787,0.00567,1.27e-06,0.597,0.619,99.99
Amy,SiM,LiFE and DEATH,6aIhqRBMrxvM8lKXI7gZF4,0VRwc8GyHClVaxDssiXuSf,,2012-05-02,218067,,0.418,0.882,2,-4.263,1,0.14,0.000453,0.0,0.342,0.574,95.147
HiDE and SEEK,SiM,PLAYDEAD,2KyzFbwIJu1JBkcZsdXbl0,2tyBPxSlHbkZLi1P3b2WLA,,2023-09-27,217972,,0.589,0.967,1,-1.768,0,0.109,0.00647,1.39e-06,0.311,0.583,97.035
LET iT END,SiM,"THANK GOD, THERE ARE HUNDREDS OF WAYS TO KiLL ENEMiES",1NqQpcihfQEtMLJ3pz8Wi3,6UWv4TvHv7TyjmQiwjcTnM,,2020-06-17,194867,,0.536,0.986,3,-1.819,0,0.0859,0.000245,3.77e-06,0.127,0.353,106.991
f.a.i.t.h,SiM,EViLS,7xwfxs1mzKHby7UBgbQ98j,4k9JMcindoOU3r4A296oKO,,2013-01-01,102120,,0.303,0.928,7,-4.78,1,0.144,0.000445,0.00267,0.467,0.204,123.549
WHO'S NEXT,SiM,PANDORA,3TtVUKmo06v25fMePfgKIk,3FW0tPKg7QhnQTrm0N1laq,,2013-11-20,255573,,0.512,0.943,9,-2.762,1,0.108,0.000527,0.00459,0.143,0.477,91.089
Die Alone,SiM,PLAYDEAD,2KyzFbwIJu1JBkcZsdXbl0,1rQ8Gwylv888X4jTodgvIi,,2023-09-27,137066,,0.562,0.992,0,-1.285,0,0.0787,0.00183,0.0,0.17,0.607,95.055
CROWS,SiM,THE BEAUTiFUL PEOPLE,5GZMmsnK1viNAVvxIBB98A,27V3VIiOytoNo8rIldqMe0,,2016-04-06,229880,,0.565,0.969,4,-3.553,0,0.111,0.000354,0.0169,0.0734,0.662,119.089
Jack. B,SiM,LIVING IN PAiN,0PfDA5jkTH9fhrwyzurFq1,2aUnm2VsuoYMvuCng6QDNb,,2010-10-06,238480,,0.583,0.878,6,-4.992,0,0.195,8e-05,2.28e-06,0.32,0.787,90.001
Faster Than The Clock,SiM,SEEDS OF HOPE,47kmsCirEp0h93kZyTu4T5,68HLhUqDR1ypKaeCdCJnfc,,2011-10-12,152760,,0.436,0.908,8,-3.651,1,0.0862,0.000251,0.00194,0.396,0.664,103.454
KiSS OF DEATH,SiM,PLAYDEAD,2KyzFbwIJu1JBkcZsdXbl0,4ZSB6whqtb9tEJfU0DXnWN,,2023-09-27,232359,,0.572,0.929,7,-1.703,0,0.039,0.00306,0.0,0.117,0.837,159.92
DiAMOND,SiM,"THANK GOD, THERE ARE HUNDREDS OF WAYS TO KiLL ENEMiES",1NqQpcihfQEtMLJ3pz8Wi3,3WnMtJLc5oASMN0EvLD1Lr,,2020-06-17,226320,,0.172,0.991,2,-1.33,1,0.129,1.57e-05,0.00158,0.195,0.316,75.82
Dance In The Dark,SiM,THE BEAUTiFUL PEOPLE,5GZMmsnK1viNAVvxIBB98A,4zuWy6YfSDMcSYpEbwK8nl,,2016-04-06,242107,,0.607,0.947,8,-2.899,0,0.175,0.00143,1.84e-05,0.139,0.708,94.005
Fall In Love With You,SiM,SEEDS OF HOPE,47kmsCirEp0h93kZyTu4T5,0gJLyrotVfqsremyI0kBVm,,2011-10-12,218146,,0.432,0.947,7,-3.438,1,0.104,0.000329,0.0044,0.253,0.651,175.829
BBT,SiM,PLAYDEAD,2KyzFbwIJu1JBkcZsdXbl0,4rLjFp0NP9HZMT2p6onyEV,,2023-09-27,210919,,0.514,0.967,10,-1.883,0,0.103,0.000979,0.0,0.359,0.803,176.064
SAND CASTLE,"SiM, AKKOGORILLA","THANK GOD, THERE ARE HUNDREDS OF WAYS TO KiLL ENEMiES",1NqQpcihfQEtMLJ3pz8Wi3,6ofDpIec2dSq7fuX1M3y3a,,2020-06-17,248267,,0.635,0.942,8,-2.076,1,0.0525,0.000309,2.15e-06,0.1,0.633,105.02
Dreaming Dreams,SiM,PANDORA,3TtVUKmo06v25fMePfgKIk,1cRqpPbxqftiI2AMWbAaZt,,2013-11-20,121547,,0.515,0.985,8,-2.852,1,0.145,0.00154,6.93e-06,0.324,0.357,118.017
I Hate U (It's Not A Play On Words),SiM,SEEDS OF HOPE,47kmsCirEp0h93kZyTu4T5,1qXFiJZeExNVKo5ou8rKzs,,2011-10-12,178693,,0.44,0.926,1,-3.586,0,0.132,0.000379,0.000215,0.685,0.491,121.844
FXXKFXXKFXXK,SiM,Beware,3yXRbwxo1mnwFLAiA9Heo5,5T2UxOyuVvII4WonBt1XW0,,2022-09-21,145200,,0.567,0.968,10,-1.729,1,0.073,0.00299,0.0,0.174,0.618,125.007
No One Knows,SiM,"THANK GOD, THERE ARE HUNDREDS OF WAYS TO KiLL ENEMiES",1NqQpcihfQEtMLJ3pz8Wi3,7FXrbdUOQFns9FocrgJvKQ,,2020-06-17,230040,,0.364,0.993,2,-0.457,1,0.198,0.000209,1.56e-06,0.0709,0.215,178.35
Rosso & Dry,SiM,PANDORA,3TtVUKmo06v25fMePfgKIk,3rAJ3xAY7UsbIZj633F5Vx,,2013-11-20,299387,,0.511,0.821,7,-3.53,0,0.0263,0.00528,0.00191,0.304,0.603,163.946
SUCCUBUS,SiM,SEEDS OF HOPE,47kmsCirEp0h93kZyTu4T5,3Abl0OEGr9I8ZKKUOGVtXD,,2011-10-12,169866,,0.5,0.975,5,-3.998,1,0.143,0.000291,0.000174,0.338,0.417,118.044
"Get Up, Get Up",SiM,LiFE and DEATH,6aIhqRBMrxvM8lKXI7gZF4,0e1b8OS1DhOSxRYvLRwvrq,,2012-05-02,235907,,0.245,0.919,5,-3.51,0,0.195,0.000413,0.00255,0.187,0.344,155.211
Treasures,SiM,Beware,3yXRbwxo1mnwFLAiA9Heo5,5UGVnMGMsJosfxDBkTyBsq,,2022-09-21,222573,,0.502,0.962,0,-1.909,1,0.108,0.00689,0.0,0.314,0.703,180.087
Fallen Idols,SiM,i AGAINST i,3vDwjXV8irmHMwtaKAHk8F,7Bz9bXnh91eKgetcwTlJEP,,2014-10-01,256000,,0.335,0.899,5,-3.36,0,0.065,0.00647,2.99e-06,0.353,0.73,89.54
I'm Alright,SiM,SEEDS OF HOPE,47kmsCirEp0h93kZyTu4T5,3XZiKWlhZhKaIBvch1GRzm,,2011-10-12,167546,,0.545,0.908,7,-3.961,1,0.0601,5.78e-05,0.0657,0.308,0.835,95.024
Same Sky,SiM,EViLS,7xwfxs1mzKHby7UBgbQ98j,1DoCoZ7ndhxwRyJ2YBTCyv,,2013-01-01,270533,,0.512,0.854,0,-5.068,1,0.0413,0.00167,0.000668,0.145,0.536,82.003
THE KiNG,SiM,THE BEAUTiFUL PEOPLE,5GZMmsnK1viNAVvxIBB98A,0KU60Aw7mEcsadvJNVnDHE,,2016-04-06,200360,,0.526,0.974,4,-3.079,0,0.104,0.000405,0.000261,0.187,0.489,200.118
"Boring People, Fucking Grays",SiM,PANDORA,3TtVUKmo06v25fMePfgKIk,68AGCurKTDxaSVwBeelzDt,,2013-11-20,204547,,0.551,0.977,1,-3.261,1,0.0969,0.000869,0.107,0.833,0.441,91.493
T X H X C,SiM,Silence iz Mine,6mogcrDgtlUvRYK5GRlkcc,4eRV7lTq8X5uOSZIwV5n1W,,2008-06-25,153520,,0.395,0.894,2,-6.385,1,0.0696,0.00014,0.000435,0.155,0.793,92.554
PSYCHO,SiM,CROWS,6vMbbZYmyAYuiTyIkZetBy,7ko5UW2pde1FRpiAbrYKNN,,2015-10-07,290573,,0.444,0.973,2,-3.767,0,0.226,0.000684,0.0,0.249,0.433,94.82
RiOT,SiM,i AGAINST i,3vDwjXV8irmHMwtaKAHk8F,59i1Xdul6yg5YRkUMkTrs5,,2014-10-01,134627,,0.492,0.951,5,-3.792,1,0.125,0.00572,3.03e-06,0.572,0.671,176.168
Millions of Stones,SiM,ANGELS and DEViLS,7cxOrrqpXR1uor6XDCYdZh,2grwUwyaTTI1yP8AKq2Dxr,,2015-06-10,226547,,0.392,0.953,0,-3.263,1,0.101,0.000199,0.0,0.0498,0.484,196.024
Set Me Free,SiM,Silence iz Mine,6mogcrDgtlUvRYK5GRlkcc,4aRiTaYKgug1N0pIbOybHU,,2008-06-25,242613,,0.319,0.936,2,-6.227,1,0.215,0.00259,0.000721,0.352,0.639,190.111
Light It Up,SiM,Light It Up,0uAuIWSSbAmIxK4omHsljd,27H9AHFWDxMjxbUzIAzqwg,,2022-09-09,190280,,0.568,0.966,11,-1.27,0,0.077,0.0105,0.0,0.286,0.464,95.02
IKAROS,SiM,i AGAINST i,3vDwjXV8irmHMwtaKAHk8F,2RNBov7uMA3T67ThPEUwbN,,2014-10-01,206787,,0.338,0.956,3,-3.85,0,0.148,0.000737,0.00242,0.115,0.367,106.951
Paint Sky Blue,SiM,Silence iz Mine,6mogcrDgtlUvRYK5GRlkcc,3z56KhWYn9asD6tURaREn8,,2008-06-25,217667,,0.338,0.569,5,-7.885,0,0.0866,7.82e-05,0.003,0.0695,0.484,162.293
Diggy Diggy Hole,Wind Rose,Wintersaga,41qphLDtonmyZmvO5gnoui,0FDY2EHOv32kUoqplU1hdY,,2019-09-27,315986,,0.311,0.942,8,-5.175,1,0.0483,0.000206,0.238,0.158,0.651,125.006
Fellows of the Hammer,Wind Rose,Warfront,5Jf1NavkE0nEpzo2rnjMrL,2RyG06POk4ybd4B0CZC02k,,2022-06-10,375595,,0.511,0.986,11,-5.586,0,0.0627,0.00012,0.476,0.487,0.236,115.016
To Erebor,Wind Rose,Stonehymn,5PCLUEccjjF6AgoBNhrq2O,5cVwaW5DaEUrTKiZxdOxaT,,2017-05-26,313800,,0.489,0.965,2,-4.597,0,0.106,0.012,0.0016,0.12,0.314,107.946
The Slave and the Republic,Wind Rose,Wardens of the West Wind (Mastering 2022),2WyzfEVvthTvdWOOj3dBOm,3qpWcHVspZAyHaqcOOd27E,,2022-11-04,64987,,0.243,0.559,7,-13.68,0,0.0383,0.00447,0.844,0.851,0.191,149.95
Mine Mine Mine!,Wind Rose,Wintersaga,41qphLDtonmyZmvO5gnoui,2dDCZgcFGl9yj3ZEmaQM6x,,2019-09-27,313723,,0.21,0.933,7,-4.893,1,0.0604,2.06e-05,0.266,0.597,0.327,187.56
Army of Stone,Wind Rose,Warfront,5Jf1NavkE0nEpzo2rnjMrL,1hOCeFetInJTLT7KeJ4ZsB,,2022-06-10,305783,,0.501,0.991,5,-5.791,0,0.0441,3.01e-05,0.0229,0.381,0.274,113.004
Distant Battlefields,Wind Rose,Stonehymn,5PCLUEccjjF6AgoBNhrq2O,55xZyHwS6WkIPYjwHsoHzX,,2017-05-26,82907,,0.506,0.658,10,-12.557,0,0.242,0.138,0.932,0.703,0.742,79.839
Where Dawn and Shadows Begin,Wind Rose,Wardens of the West Wind (Mastering 2022),2WyzfEVvthTvdWOOj3dBOm,3NwbRKSOVchY91nZbxD0T2,,2022-11-04,86320,,0.369,0.417,0,-13.076,0,0.0367,0.028,0.893,0.225,0.301,175.057
Drunken Dwarves,Wind Rose,Wintersaga,41qphLDtonmyZmvO5gnoui,4qxK1lnNoYm1kevG69mhHU,,2019-09-27,272767,,0.444,0.958,0,-4.65,1,0.0509,1.68e-05,0.271,0.358,0.677,160.017
Together We Rise,Wind Rose,Warfront,5Jf1NavkE0nEpzo2rnjMrL,1OMplIvNpCVCYirUTXF07d,,2022-06-10,302629,,0.581,0.968,5,-5.749,0,0.042,0.000151,0.666,0.0599,0.605,120.013
Werewolves of Armenia,Wind Rose,Interludium (Deluxe Version),6GT4LxMljVb8iEe4G3vgJk,2iwoOmHKSeNktey8m1CCvT,,2023-04-07,377733,,0.444,0.973,1,-5.662,0,0.0565,1.88e-05,0.0591,0.257,0.204,145.989
Siderion,Wind Rose,Shadows Over Lothadruin (Mastering 2022),4mZ5mhPvQfrY6vLfhoxAym,7eedc4vz7QesxWTvjvbwDS,,2022-11-04,260840,,0.433,0.913,7,-6.878,1,0.0569,0.000258,0.00202,0.401,0.194,98.959
Wintersaga,Wind Rose,Wintersaga,41qphLDtonmyZmvO5gnoui,0GF5cdbcSmmNQoxvHtQtlC,,2019-09-27,311869,,0.487,0.969,0,-4.27,1,0.0625,5.71e-06,0.611,0.339,0.274,114.992
Gates of Ekrund,Wind Rose,Warfront,5Jf1NavkE0nEpzo2rnjMrL,7hx4Fr1vbGmKd0IYOmBIqr,,2022-06-10,353164,,0.361,0.987,5,-5.359,0,0.142,0.000131,0.0234,0.0841,0.219,179.951
The Breed of Durin,Wind Rose,Wardens of the West Wind (Mastering 2022),2WyzfEVvthTvdWOOj3dBOm,6ntVlLXMXvbX1QINLnNMNv,,2022-11-04,370253,,0.434,0.853,11,-7.238,1,0.0426,0.000195,0.00109,0.0675,0.36,180.047
Awakening,Wind Rose,Shadows Over Lothadruin (Mastering 2022),4mZ5mhPvQfrY6vLfhoxAym,75Gnt0LsOhifqhoPmowHSe,,2022-11-04,158733,,0.238,0.406,4,-14.644,0,0.0344,0.0217,0.873,0.448,0.0521,123.183
The King Under the Mountain,Wind Rose,Wintersaga,41qphLDtonmyZmvO5gnoui,4K9Tp3c635iPtzgJDfjNc1,,2019-09-27,334925,,0.446,0.949,1,-5.039,0,0.0567,1.1e-05,0.709,0.116,0.312,94.99
Tales of War,Wind Rose,Warfront,5Jf1NavkE0nEpzo2rnjMrL,3n14qqc4XY4ncMPDQbfpto,,2022-06-10,284908,,0.4,0.988,11,-5.181,0,0.0684,7.46e-06,0.697,0.0974,0.503,75.01
The Animist,Wind Rose,Stonehymn,5PCLUEccjjF6AgoBNhrq2O,2fJCZPvpzjnzxsd74jC3ku,,2017-05-26,85320,,0.517,0.756,0,-12.114,1,0.0356,0.0726,0.728,0.202,0.502,129.919
Heavenly Minds,Wind Rose,Wardens of the West Wind (Mastering 2022),2WyzfEVvthTvdWOOj3dBOm,3nVi1Eo6IT1i70mb3WYJyJ,,2022-11-04,314293,,0.441,0.904,2,-7.818,1,0.0505,6.62e-05,0.039,0.131,0.359,155.042
The Art of War,Wind Rose,Wintersaga,41qphLDtonmyZmvO5gnoui,4Yp2OFqM6iHTErzCUiQFdZ,,2019-09-27,349733,,0.522,0.942,0,-4.883,1,0.0368,1.28e-05,0.914,0.0543,0.487,119.978
One Last Day,Wind Rose,Warfront,5Jf1NavkE0nEpzo2rnjMrL,4ONU89vcoea41MavhYnbhZ,,2022-06-10,389153,,0.367,0.982,0,-5.335,1,0.114,9.37e-05,0.242,0.614,0.151,195.075
The Wolves' Call,Wind Rose,Stonehymn,5PCLUEccjjF6AgoBNhrq2O,60pOi8s2HyzdKVY4t0bZ1p,,2017-05-26,306240,,0.439,0.971,2,-4.319,0,0.0931,0.0247,2.05e-05,0.158,0.343,85.033
The Endless Prophecy,Wind Rose,Shadows Over Lothadruin (Mastering 2022),4mZ5mhPvQfrY6vLfhoxAym,0yh38xfw3K2PYJEu9AnbSJ,,2022-11-04,293613,,0.524,0.914,4,-7.771,1,0.0548,0.000226,8.1e-05,0.105,0.411,125.932
The Age of Conquest,Wind Rose,Wardens of the West Wind (Mastering 2022),2WyzfEVvthTvdWOOj3dBOm,2xPe3ZhLCVtzwGDUfYX0lW,,2022-11-04,386240,,0.367,0.878,5,-7.629,0,0.0463,7.73e-05,0.0419,0.201,0.375,174.981
The Returning Race - Single Version,Wind Rose,The Returning Race,4YmMPX2V0dGUFXXSSqJev5,5CAf21gGmO1v2o0c6kHWIG,,2017-10-16,394375,,0.303,0.943,11,-5.746,0,0.103,0.113,4.07e-06,0.11,0.447,99.988
Fallen Timbers,Wind Rose,Stonehymn,5PCLUEccjjF6AgoBNhrq2O,6Zoe9nLM6TGE3pFLivceCV,,2017-05-26,385160,,0.379,0.964,0,-5.272,1,0.205,0.0343,0.000658,0.449,0.337,179.994
The Fourth Vanguard,Wind Rose,Shadows Over Lothadruin (Mastering 2022),4mZ5mhPvQfrY6vLfhoxAym,5YsTy5gtgZOJNytJUp2JVj,,2022-11-04,395573,,0.426,0.808,0,-7.409,1,0.0492,9.54e-05,0.00172,0.11,0.26,82.427
Spartacus,Wind Rose,Wardens of the West Wind (Mastering 2022),2WyzfEVvthTvdWOOj3dBOm,0gQpO9HlAKdGgZiYcBkjWx,,2022-11-04,402493,,0.419,0.888,5,-7.642,0,0.0563,0.000131,0.00245,0.229,0.205,150.009
Son of a Thousand Nights,Wind Rose,Son of a Thousand Nights,65pJa6NQa7HLnjNJayElOh,4CVpmQlzQLDjfPiIUmMD8d,,2022-09-21,292413,,0.462,0.673,11,-7.63,0,0.0352,0.0565,3.31e-06,0.104,0.15,118.046
Dance of Fire,Wind Rose,Stonehymn,5PCLUEccjjF6AgoBNhrq2O,0uxNXSBHijVoLaAJsa9kXs,,2017-05-26,407173,,0.391,0.97,10,-5.209,0,0.182,0.0367,0.00193,0.233,0.202,159.969
Majesty,Wind Rose,Shadows Over Lothadruin (Mastering 2022),4mZ5mhPvQfrY6vLfhoxAym,57poio2ayH9VvX9e6oyJ5s,,2022-11-04,578947,,0.304,0.775,7,-8.394,1,0.0395,0.000931,0.0143,0.156,0.298,131.978
Led By Light,Wind Rose,Shadows Over Lothadruin (Mastering 2022),4mZ5mhPvQfrY6vLfhoxAym,1SygvIXNXeCG4VeSyGhcD9,,2022-11-04,427600,,0.229,0.887,2,-7.083,1,0.0577,0.00156,0.00138,0.148,0.328,140.958
Winter Wonderland - Spotify Singles Holiday,Laufey,Spotify Singles Holiday,1Ph9nV8cNv7Gq7yHOlmbgh,1LmkdWSxjCV7wKTPsCvYWN,,2023-11-14,132800,,0.528,0.281,2,-9.784,1,0.037,0.839,0.0,0.0873,0.514,127.617
Falling Behind,Laufey,Everything I Know About Love,0Ydm84ftyiWRGOIFkdl30L,4KGGeE7RJsgLNZmnxGFlOj,,2022-08-26,173640,,0.449,0.353,7,-12.986,1,0.0915,0.942,0.0786,0.109,0.55,165.888
From The Start,Laufey,From The Start,1BOZNMzXTIkz8nUfGCxfpe,1Ukxccao1BlWrPhYkcXbwZ,,2023-05-11,169573,,0.664,0.405,1,-7.413,1,0.08,0.877,0.000765,0.11,0.743,81.89
A Night To Remember,"beabadoobee, Laufey",A Night To Remember,73wBVA41AulgjGiL3rBwfe,180AbZduI6bYQIzwCHRwu9,,2023-10-20,233388,,0.726,0.624,2,-7.799,0,0.0277,0.498,0.0294,0.0909,0.573,114.99
Promise,Laufey,Bewitched,1rpCHilZQkw84A3Y9czvMO,08PdFBcXzpkn1cWNgmKqhn,,2023-09-08,234267,,0.263,0.112,5,-16.55,1,0.0344,0.935,8.5e-05,0.0565,0.0903,76.244
Valentine,Laufey,Everything I Know About Love,0Ydm84ftyiWRGOIFkdl30L,6cx5CvFhqN19efStehJqoW,,2022-08-26,168907,,0.472,0.204,3,-13.065,1,0.0452,0.917,0.0,0.107,0.224,82.51
Let You Break My Heart Again,"Laufey, Philharmonia Orchestra",Let You Break My Heart Again,2YkyuQGoMV2FlG7mFprnRf,709p9UGPAuyImWf1Z3vjRo,,2021-08-13,269067,,0.299,0.142,2,-15.134,1,0.0369,0.965,0.113,0.111,0.123,76.748
I Wish You Love,Laufey,Typical of Me EP,7pooeoqY4uJkTaW70qxm3z,5zHLswJplBXyPstFSSMIOH,,2021-04-30,155139,,0.736,0.376,0,-9.48,1,0.0324,0.837,3.48e-06,0.151,0.633,108.066
Lovesick,Laufey,Bewitched,1rpCHilZQkw84A3Y9czvMO,39fD0qvjgk8RarJnoBiDTx,,2023-09-08,225360,,0.583,0.372,4,-9.58,1,0.0281,0.664,9.51e-06,0.112,0.338,104.973
Fragile,Laufey,Everything I Know About Love,0Ydm84ftyiWRGOIFkdl30L,608wYP5XWenLz8cOSYjX7X,,2022-08-26,241080,,0.361,0.413,3,-12.43,1,0.065,0.931,0.000179,0.231,0.336,149.301
Street by Street,Laufey,Street by Street,16JUiUeNlBM9cdIyyuN6nw,0OuOPYd05eORfLw94apb8j,,2020-04-06,224098,,0.694,0.279,0,-10.871,1,0.0546,0.87,2.49e-06,0.137,0.216,82.068
Like the Movies,Laufey,Typical of Me EP,7pooeoqY4uJkTaW70qxm3z,1hUXDEqjNIIbfjTcaz3jzb,,2021-04-30,162759,,0.575,0.274,0,-10.242,1,0.035,0.908,8.67e-05,0.146,0.214,87.13
Dreamer,Laufey,Bewitched,1rpCHilZQkw84A3Y9czvMO,1YxQxV5sKZN1TgVpXl5MLA,,2023-09-08,210827,,0.613,0.146,2,-11.211,1,0.0394,0.954,0.0,0.0857,0.413,117.075
Beautiful Stranger,Laufey,Everything I Know About Love,0Ydm84ftyiWRGOIFkdl30L,38TpUKiHQZyBKiD9LMMy6X,,2022-08-26,201267,,0.609,0.231,1,-12.348,1,0.0375,0.898,5.63e-05,0.316,0.354,84.007
Love Flew Away,"Laufey, Adam Melchor",Love Flew Away,47zvBT8HjRo9jkGESnCy8k,5Uro6tis4oexrT4Po1q71H,,2021-10-07,147347,,0.411,0.361,5,-8.466,1,0.0302,0.92,2.36e-06,0.102,0.315,86.325
Best Friend,Laufey,Typical of Me EP,7pooeoqY4uJkTaW70qxm3z,5zQR0qoA4S1Iwj2bAwW03a,,2021-04-30,164277,,0.757,0.405,3,-10.403,1,0.0902,0.815,1.16e-06,0.143,0.332,83.024
Second Best,Laufey,Bewitched,1rpCHilZQkw84A3Y9czvMO,4Y9Ge3i5r0vgFAZq653Yx3,,2023-09-08,204813,,0.419,0.204,10,-14.566,1,0.0343,0.952,1.45e-05,0.0999,0.154,135.141
Slow Down,Laufey,Everything I Know About Love,777K2ytcKbDsX0AZ2y8CBS,4KLZOU5V5XuEkvytSgyW6u,,2022-10-14,145093,,0.696,0.12,11,-15.161,1,0.0371,0.966,0.00242,0.106,0.422,98.805
No One Knows (with Laufey),"Stephen Sanchez, Laufey",Angel Face,6CczqhUdYOH4qLSDnN3zkg,2ZQ6YMcGxwyvAfV6dl8hkB,,2023-09-22,239309,,0.481,0.42,5,-10.629,1,0.0301,0.66,0.0,0.192,0.349,99.91
Magnolia,Laufey,Typical of Me EP,7pooeoqY4uJkTaW70qxm3z,0R5vO904RzxDJ30yZaspQD,,2021-04-30,180301,,0.3,0.258,1,-12.129,1,0.0363,0.861,0.0,0.166,0.309,167.407
Haunted,Laufey,Bewitched,1rpCHilZQkw84A3Y9czvMO,1bx9j48IeWnDnPqcTTqT8Q,,2023-09-08,200627,,0.481,0.266,7,-14.83,0,0.0284,0.962,0.0133,0.127,0.0932,109.087
What Love Will Do to You,Laufey,Everything I Know About Love,0Ydm84ftyiWRGOIFkdl30L,4TvZH3MgJ1ZNBPquN2xwjK,,2022-08-26,171253,,0.409,0.219,1,-11.73,1,0.0572,0.94,1.14e-06,0.11,0.382,76.061
Someone New,Laufey,Someone New,1OdANZQlB2kBHw4dFjIiii,1trLEhC9nDvvj36MfnlwcJ,,2020-05-25,198000,,0.49,0.261,0,-12.213,1,0.0375,0.892,7.95e-06,0.13,0.16,90.134
James,Laufey,Typical of Me EP,7pooeoqY4uJkTaW70qxm3z,2y1NtQ2ZfIq0zBUP3tOlbX,,2021-04-30,175970,,0.499,0.37,9,-9.907,1,0.0446,0.846,0.000188,0.16,0.37,133.513
While You Were Sleeping,Laufey,Bewitched,1rpCHilZQkw84A3Y9czvMO,753iehfOnYSmjVfjx20znR,,2023-09-08,177493,,0.299,0.333,4,-10.896,1,0.0343,0.931,4.19e-05,0.291,0.395,156.164
The Nearness of You - Live at The Symphony,"Laufey, Iceland Symphony Orchestra",A Night At The Symphony,0ONGXnqkOl98GYJy619wqn,4vjFL3VnYcaJqX1HmQEBRa,,2023-03-02,168400,,0.199,0.381,0,-8.637,1,0.0341,0.886,4.71e-06,0.681,0.166,88.364
Everytime We Say Goodbye - Live at The Symphony,"Laufey, Iceland Symphony Orchestra",A Night At The Symphony,0ONGXnqkOl98GYJy619wqn,5cddyAdFOA3JsC3MhYmc2Y,,2023-03-02,273547,,0.136,0.483,10,-7.889,1,0.0397,0.832,5.02e-05,0.683,0.112,167.184
Ég Veit Þú Kemur - Live at The Symphony,"Laufey, Iceland Symphony Orchestra",A Night At The Symphony,0ONGXnqkOl98GYJy619wqn,3X87xXj9SO8crggRjenwYZ,,2023-03-02,216733,,0.285,0.525,0,-4.401,1,0.0331,0.703,0.000146,0.702,0.362,73.323
Bruddanem (feat. Lil Durk),"JID, Lil Durk",The Forever Story,3QVjpIxcksDkJmOnvlOJjg,60pZpM5WjUBQvaQ5E37XW6,,2022-08-26,235424,,0.765,0.501,4,-6.64,0,0.252,0.62,0.0,0.135,0.721,130.173
Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",The Forever Story (Extended Version),4rJDCELWL0fjdmN9Gn4f4g,1udwFobQ1JoOdWPQrp2b6u,,2022-10-31,229938,,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956
Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons, JID, Arcane, League of Legends",Mercury - Acts 1 & 2,6yiXkzHvC0OTmhfDQOEWtS,3CIyK1V4JEJkg02E4EJnDl,,2022-07-01,173381,,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011
151 Rum,JID,DiCaprio 2,2oI6gtIXrvNiL2VEMmj5kY,22WV03i2lBbwNVCE1g671p,,2018-11-26,156780,,0.756,0.867,7,-3.626,1,0.162,0.155,0.00285,0.33,0.666,129.983
"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)","Dreamville, JID, Bas, J. Cole, EARTHGANG, Young Nudy",Revenge Of The Dreamers III,2n3quCZ0anEa46j2IveacI,36J0iaPDGbYGsHvYpaYs3k,,2019-07-05,169147,,0.761,0.586,0,-5.368,1,0.359,0.0392,0.0,0.0558,0.719,149.804
Dance Now (feat. Kenny Mason),"JID, Kenny Mason",The Forever Story (Extended Version),4rJDCELWL0fjdmN9Gn4f4g,2WrldKXSBVbNNm3A9vJryi,,2022-10-31,227556,,0.786,0.475,1,-10.902,1,0.248,0.0919,9.6e-06,0.176,0.264,135.0
Zero (J.I.D Remix),"NewJeans, JID",Zero (J.I.D Remix),45wwQll1Ay4A1Rz79wWuNt,12Yy0hZrUebGnr3IrppPnW,,2023-06-20,224682,,0.69,0.77,1,-5.731,0,0.231,0.166,0.000169,0.663,0.692,172.02
Danger (Spider) (Offset & JID),"Offset, JID",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),1bwbZJ6khPJyVpOaqgKsoZ,3X6qK1LdMkSOhklwRa2ZfG,,2023-06-02,205267,,0.833,0.686,11,-6.39,1,0.117,0.0421,0.000128,0.227,0.252,143.427
