Track Name,Artists,Album Name,Album Id,Track ID,Popularity,Release Date,Duration (ms),Explicit URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
Got To Do,DOS,Lucid Dreams,2dnkrJSaw9jlw9ooYldsYS,4TPZ8aa1qK52RslUnrPwoN,,2020-08-21,432000,,0.809,0.93,6,-7.41,1,0.0483,0.000508,0.853,0.064,0.877,125.002
I Don't Wanna Lose You - Edit,"Girls of the Internet, Olivia Louise",Girls FM,3O64DtTNly5Sh4cgLejP1R,4lCnFkUPvlEKW4VuzHdKqr,,2020-11-13,194103,,0.77,0.53,1,-9.146,1,0.0363,0.12,0.623,0.0885,0.649,125.992
Wednesday Night People,Moodymann,Forevernevermore,2NhQapO6mTOWbip0fvru36,2EJtek4uqMsnYYd36JiBSQ,,2000-01-01,171360,,0.608,0.664,1,-12.857,0,0.0425,0.133,0.925,0.13,0.0555,119.581
Jen High - Original Mix,Peggy Gou,Art Of War (Part II) EP,1awGHXEnKEn40VYbXFoE16,7AcjdWBhsM0pcYlm3go9Nu,,2016-04-22,387123,,0.81,0.926,8,-8.674,0,0.0493,0.0747,0.931,0.0736,0.823,121.813
Angie (i’ve been lost) [feat. Angie McMahon],"Fred again.., Angie McMahon",Actual Life (April 14 - December 17 2020),6o86bV7TAt5x4exc2qLDqC,24CoUR3GwPXeWJzGizLzhR,,2021-04-15,285093,,0.72,0.888,11,-9.254,1,0.0847,0.14,0.23,0.0806,0.378,131.97
Killshot,Magdalena Bay,Killshot,06DO8P1jsQuYOg184KaT1L,2tdNI4jmNQkOT41LSTSA17,,2019-10-30,236364,,0.726,0.53,4,-5.736,0,0.0518,0.000716,0.00211,0.0502,0.374,99.024
Waiting On You,Two Another,EP Two,2PYaOx26o9wYkReBlwAoHy,0ZgoNBaWFUMrN5tXzWrUGV,,2017-09-04,216721,,0.796,0.463,4,-9.842,0,0.0549,0.286,0.135,0.103,0.449,94.0
Birthday (Disclosure VIP Remix),"Disclosure, Kehlani, Syd",ENERGY (Deluxe),6wp1us3xBnYz5qldxrZXRf,4Sh8bgQTdqKXnSl73SX6BE,,2020-08-28,286067,,0.611,0.867,5,-9.114,0,0.0948,0.00123,0.173,0.127,0.768,130.99
Love Is Real,"Loods, Mall Grab",Love Is Real,2zQJvUy9Cw6BGlYBBL4f8X,7nZNvE2EdKrH127yzBMW8E,,2022-09-08,197728,,0.703,0.875,3,-4.361,1,0.0485,0.00259,0.729,0.0379,0.551,128.003
Middle of Nowhere,Macabre Plaza,Remember Me? EP from Mp,2wb8GfeGtwL1sKPzHs0ffA,52Td1R2HmvP5gevSgUaifx,,2021-09-15,61340,,0.611,0.718,8,-6.064,0,0.0283,0.0562,0.927,0.194,0.57,105.788
Don’t Start Now (Kaytranada Remix),"Dua Lipa, KAYTRANADA",Don’t Start Now (Kaytranada Remix),5iO3erM9U06Ph7MNqaxVEo,7cYNQkJoyHVhP8Drb2n6d5,,2020-09-11,267253,,0.726,0.588,4,-12.406,0,0.0569,0.00168,0.00814,0.0809,0.673,114.988
Raw Cuts #3,"Danilo Plessow, Motor City Drum Ensemble",Raw Cuts #3,5qZrE4W59S3tOInGjTDzLe,615MwwslOSkBtkBbnhtD7b,,2008-10-01,414359,,0.801,0.855,7,-6.613,1,0.11,0.043,0.00782,0.0768,0.159,116.967
You,"Tour-Maubourg, Ismael Ndir",Spaces of Silence,1wkpGK5BVL99dB7GFPIw2r,7H6qAcRLd3VU8kOJjMLknj,,2023-01-27,360031,,0.807,0.714,7,-8.254,1,0.113,0.302,0.186,0.169,0.334,124.366
Paradise,Tour-Maubourg,Spaces of Silence,1wkpGK5BVL99dB7GFPIw2r,0dZBb1bO7EUeRW4VpgpS7X,,2023-01-27,350814,,0.747,0.736,4,-8.168,0,0.0467,0.105,0.453,0.144,0.55,111.018
Floating on Silence,Tour-Maubourg,Floating on Silence,03lYMSk6qK5nxH3IVI1WIO,0x29CeLQLR31LY4OtWkcPp,,2022-05-13,381864,,0.716,0.645,11,-5.894,0,0.0402,0.0459,0.852,0.0691,0.96,123.009
Artifice,Tour-Maubourg,Solitude Collective,2KBEdXhiZtl1ZvfGUqtBYt,5TqP7F2nsE9F95EFkgFX24,,2018-10-05,334122,,0.73,0.773,1,-6.961,1,0.044,0.0242,0.231,0.0961,0.433,121.313
In the Evenings - Hidden Spheres Remix,"Loure, Hidden Spheres",Westside Movements,07aLEJ68A2wz9em0AwnuS2,2WnaPNEUrDbFg62Cp3k5fw,,2017-05-26,343808,,0.695,0.281,6,-13.8,0,0.0607,0.0671,0.76,0.0655,0.54,119.982
Tomorrow We Will Love Again,Bluestaeb,Rodalquilar,7qWuwNrFPmDdMaZ0eYNxE2,3VWtFEuZ6gDiuFEmoZs5Gl,,2015-11-06,127179,,0.764,0.668,10,-9.11,0,0.122,0.13,0.658,0.256,0.497,86.999
dancing - Psychic Mirrors Remix,"NEIL FRANCES, Psychic Mirrors",There is no Neil Frances Remixes,3nq00SDFzdLZxUJFVKCTEC,7rgNSFhWfSaqSJDT8dyQzR,,2022-07-15,246495,,0.646,0.915,10,-6.9,0,0.0463,0.197,0.0546,0.26,0.869,97.009
Jsors le Coxis du Fémur,Pierre Moritz,Dédé is Back,6Xkk4KNCsEXEEd0HeDUp6G,0Du9m6QON2C76LOau8bHw0,,2018-03-23,374634,,0.811,0.742,0,-8.865,1,0.087,0.000531,0.769,0.336,0.498,123.012
Inherently Deep,Felipe Gordon,Superimposition,6AkVQhc6KbE5lhlGWmDnze,0mrJsQ7taO0Jc3oa2hw7L2,,2022-05-06,395204,,0.803,0.57,6,-8.236,0,0.0638,0.147,0.915,0.107,0.331,121.95
Venasque,Ian Pooley,Since Then. 2017,74FdEWxQOWLu9lBEuMmdmM,20XyCtN4HMiL1BsvXyengf,,2017-11-17,274080,,0.756,0.761,10,-9.043,0,0.0961,0.0292,0.686,0.881,0.962,96.692
U & I,"FKJ, Darius, WAYNE SNOW, Crayon, The NightBirds",U & I (HOUSE OF GROOVE),0SjMBNfPvXjfxoYxEWrwfU,1uGIHeoKcetmxF5KOPmz5d,,2023-11-16,216155,,0.797,0.543,10,-8.054,0,0.205,0.671,0.0429,0.384,0.656,96.624
Pushing,"Go.Soul.Map., Derane Obika",Pushing / Back In The Underwater Instrumental,63glmgAKHFKRnSQol1oY4z,7FgGPlwBVOVZJKnk2ZKI3Y,,2023-11-10,186120,,0.685,0.788,1,-7.267,1,0.054,0.119,0.921,0.111,0.812,109.518
LDN,Lily Allen,"Alright, Still (Deluxe)",5ySBiY0v4b03yw98oRDKtS,5wD6de7Fz1QfxVNkv1SEy7,,2006-07-14,190773,,0.675,0.631,5,-7.56,1,0.0261,0.0147,4.39e-06,0.379,0.917,100.027
Ghost!,Tkay Maidza,Sweet Justice,27lT3u386mVfOWF2wwwP1i,4aO23RMylJhaKG9VCzy3kG,,2023-11-03,234027,,0.865,0.704,11,-4.915,1,0.166,0.00941,0.0258,0.198,0.328,115.023
Blue,PinkPantheress,Heaven knows,2pOEFqvfxp5uUQ8vQEmVA0,0LsfA3w3zQh2fcN4XeHmSK,,2023-11-10,181280,,0.77,0.704,11,-6.27,1,0.133,0.715,1.95e-05,0.087,0.362,124.653
Bye Bye Bye,NEIL FRANCES,It's All a Bit Fuzzy,5Bt0eWwW0SAFvsgeH2SPJL,6YLDTwM96p1SrFxlLqPjbT,,2023-10-06,144000,,0.431,0.699,7,-8.01,0,0.0655,0.239,0.167,0.339,0.911,94.136
F For You,"Disclosure, Mary J. Blige",Settle (Special Edition),7bdjtx1RTkWoSoOaIl7a8E,6vseQZb17iPCXjCIzUkDAL,,2013-06-03,375249,,0.819,0.688,6,-8.529,1,0.0854,0.0111,0.00423,0.0916,0.427,124.019
I Can't Go for That (No Can Do) - Pomo Remix,"Daryl Hall & John Oates, Pomo",I Can't Go for That (No Can Do) [Pomo Remix],70x1dfIQmqhtQjkBnEETSw,539mfW3JF8g9JmXTzbqg4U,,2017-11-17,307794,,0.742,0.72,5,-8.604,0,0.0837,0.0791,0.0164,0.13,0.456,111.061
Spring,Saint Etienne,Foxbase Alpha,7e0mEjhM8D2x8E5c9H1oY3,2caDMtjF01GlxCU7yHUdhu,,1992-01-10,223933,,0.593,0.534,5,-14.07,0,0.0405,0.000754,0.00174,0.123,0.507,97.929
816 To Nunhead,Chaos In The CBD,816 To Nunhead,1OKJNHif5s5NzcScX4ac44,1gQnv7ua7EzxApdD8UV07p,,2013-11-04,379824,,0.726,0.541,6,-11.05,0,0.0792,0.000177,0.883,0.116,0.611,122.001
Talk Is Cheap,Chet Faker,Built On Glass,6O91XI5PunVhnCOXqEFIyi,3WVIlSndOtSUIzfk39oYMS,,2014-04-11,218067,,0.656,0.61,0,-7.894,0,0.171,0.416,0.000172,0.245,0.52,140.058
No Diggity,Chet Faker,Thinking In Textures,1UW1oXBj1mbUOjenKc9o6z,0PB8KUQHpc7GveSOaWhGwb,,2012-03-23,221533,,0.575,0.77,2,-4.795,0,0.228,0.678,0.00122,0.116,0.468,160.006
1998,"Chet Faker, BANKS",1998,41ljfNmEQXIAbILyuedp4i,47MROyFG8jq21LcLQ1LBJK,,2015-07-29,224026,,0.764,0.463,6,-12.179,1,0.103,0.119,0.383,0.143,0.739,100.05
This Song Is Not About A Girl,"Flume, Chet Faker",Lockjaw,4wngUMjPQwiOngxqKPuh5p,40H5MGB07FCEmrgHBlmLDU,,2013-11-22,254038,,0.732,0.668,2,-6.978,0,0.126,0.143,0.207,0.176,0.598,140.004
The Trouble With Us,"Marcus Marr, Chet Faker",The Trouble With Us,0WVWBG5ik0L9SmbWbdk6G3,0G4z7rIGIpPNidKoyulOKA,,2015-10-16,222067,,0.826,0.733,2,-4.935,1,0.0625,0.329,0.000924,0.159,0.852,121.099
Learning for Your Love,"Chet Faker, Marcus Marr",Work,4yEYyherxD08uFcJqn7gDP,0AnoOeBahqV1OkuJe4EB8u,,2015-12-04,390455,,0.693,0.684,7,-8.734,0,0.047,0.215,0.492,0.0778,0.486,120.037
"Cheer Up, My Brother",HNNY,Sunday,4VTOytGXwnkNkggIND58d8,37D9O4De2WL1hA6gyResgl,,2015-07-03,305777,,0.761,0.263,0,-14.762,0,0.0473,0.12,0.239,0.0996,0.315,107.991
TR 707,"Dabeull, Holybrune",Fonk Delight,7AyYLOmlRsTz48dX0OIzgv,6WXsJyNs33uC2GlX4lTN3t,,2014-10-20,206074,,0.773,0.663,7,-6.752,1,0.0824,0.0301,0.158,0.0723,0.54,93.0
Love You so Much,"Dabeull, Darius, Kunta",Intimate Fonk,2KMTKEk9FZccRGCWhehiKV,0W8GtthWmWSQvUjgCTNOUk,,2019-06-18,217369,,0.808,0.56,4,-8.451,0,0.0383,0.238,0.0212,0.0894,0.293,136.17
Chocolate Vibe - Indastudio 4,Dabeull,Indastudio,3mD1FhjoozyXwHdq7YsLVp,7v53D7pvTbIz3sIN3H5lDN,,2017-12-08,182632,,0.884,0.636,3,-5.631,0,0.0456,0.0724,0.162,0.072,0.751,110.996
Do It,Dabeull,Do It,6lW3RRHUBVsAXhqxBKil38,5VjEO2AHCh8u47LEmMhE0e,,2019-02-05,249299,,0.816,0.431,4,-8.811,1,0.036,0.184,0.167,0.0813,0.81,95.991
A Tune For Jack,Lemon Jelly,LemonJelly.ky,6cugMaPzUNXXz60wNX3Amk,1AKHclGKFc3fjv0V9qnZ3w,,2000-10-23,405867,,0.57,0.744,5,-8.208,1,0.0528,0.0537,0.0428,0.317,0.719,186.018
She Can't Love You,Chemise,She Can't Love You,7dL0O0sGYCCXxI7FUo1sC5,3CX1FiiXSbvKjsXRYwApAP,,1982-01-01,325803,,0.926,0.78,4,-6.295,0,0.091,0.186,3.05e-06,0.0933,0.72,114.542
Most Really Pretty Girls Have Pretty Ugly Feet,HNNY,If This Is House I Want My Money Back 3,53QDQjWe8eWDoXp3zd3jjn,0SwAOdc4C2kWUMbsXG4ztz,,2014-05-09,285440,,0.929,0.449,1,-10.425,1,0.0574,0.0862,0.49,0.0889,0.612,119.896
Right Here! Right Now!,Shinichiro Yokota,Shinichiro Yokota Presents Do It Again and Again,6mZgfFzwF7kWToQgcUh9me,4n9lVLJfHKtu7ogdcTOUdZ,,2016-11-30,271505,,0.839,0.397,7,-9.727,0,0.0529,0.0323,0.851,0.0685,0.822,113.99
Quiet Town of Tokyo,Shinichiro Yokota,Shinichiro Yokota Presents Do It Again and Again,6mZgfFzwF7kWToQgcUh9me,0kb67RaD8MDgyRNKgLJaFu,,2016-11-30,366422,,0.784,0.548,4,-8.294,0,0.0764,0.000456,0.915,0.112,0.531,105.585
Timeless,Shinichiro Yokota,Future Disco: Visions of Love,2d2vxkPozwy5AIjqLnslJ4,6oanjoMTarp7bUNIkUXuv0,,2020-07-31,338685,,0.806,0.796,4,-5.476,0,0.0512,0.00511,0.559,0.0666,0.686,119.977
When U Came into My Life,Folamour,Fort Bellefleur,3uNzIQC7ndw7UmNPAd8okH,1hCh9vCBaH8cCGkq0ttvnT,,2016-07-29,487752,,0.763,0.608,4,-12.722,0,0.0426,0.529,0.793,0.775,0.586,124.012
Warm,Joey Pecoraro,TheSoundYouNeed Summer 2016,60UaC8X9zNclMBp9UMNwSp,2EeRvLVc1eCfawAhvaC5Zy,,2016-07-29,130667,,0.805,0.13,7,-12.952,1,0.066,0.76,0.909,0.121,0.561,89.96
Us,McClenney,Soulection White Label - Chris McClenney,2o3IshXcM7dRqrsoZtfp8R,7td13K8PfRT9j2MI6WGwMA,,2016-03-12,162857,,0.748,0.0981,7,-17.182,1,0.0712,0.614,0.917,0.0653,0.68,167.995
Redbone - Recorded at Spotify Studios NYC,McClenney,Spotify Singles,2r2XwYuiTPWL72f2ufD1ic,4gWnIoKUqnaWuzvGumd2rp,,2017-06-14,202368,,0.794,0.424,2,-8.614,0,0.229,0.677,0.000594,0.314,0.748,100.084
Heavy (feat. Your Smith),"Flight Facilities, Your Smith",Heavy (feat. Your Smith),0u6nwjlCOZyfeCYuA6BjwA,05nKsnLJGrsDwQIXAExTQt,,2021-11-01,202321,,0.708,0.72,10,-8.648,0,0.0282,0.00661,0.0143,0.191,0.523,115.998
Football Head,Flamingosis,Pleasure Palette,6bQTJBifteaLOuon70AS6n,6i3i8Mm2ul9SdYxPWVnoDp,,2016-06-10,224917,,0.662,0.212,1,-14.638,1,0.0523,0.66,0.57,0.609,0.584,89.996
Love Mode,Joakim Karud,Love Mode,3tU1TDIM9stNZ6SgWbeUm7,5GEfZzWDUTRi5UvOyu1AZq,,2016-04-29,145163,,0.773,0.551,7,-8.381,1,0.0366,0.0748,0.854,0.1,0.934,86.011
Wise Women,Moonchild,Little Ghost,0qsZRpvWYP6fkuosOaGo0D,4DaD8glqpXJFx7NXmcOZ4s,,2019-09-06,228991,,0.679,0.341,10,-12.157,0,0.174,0.676,0.135,0.0863,0.332,94.059
Santa Catarina,Lazywax,Vol. 1,1Fjr1raP9BWbao2AagOokN,0Rk5Ma0d9pQac2elQWky1Z,,2020-06-02,422069,,0.848,0.691,6,-7.627,1,0.186,0.238,0.135,0.109,0.962,115.976
State of Confusion (feat. Joi Cardwell),"Honey Dijon, Joi Cardwell",The Best Of Both Worlds,2agSsSBnKnby355ncQpQGu,2E8dKSJk3r6iFJR2UmtRg9,,2017-10-13,296298,,0.822,0.678,11,-5.46,0,0.0429,0.00254,0.189,0.198,0.709,124.012
Desires,Jitwam,Desires,53liFhuBEna6EkfHDtvXmu,1f0yPMwmN0LDuqDsJJcmif,,2018-06-05,210589,,0.813,0.637,4,-7.114,0,0.213,0.00323,0.0771,0.0516,0.794,126.0
Shopping Cart,Parallel Dance Ensemble,Possessions And Obsessions,1JwKb9iAcsmwQcbSgms96d,5vcSZ6uUeUaeOK55dLTF3f,,2011-03-25,245956,,0.888,0.62,4,-6.754,0,0.0372,0.0798,7.74e-05,0.0938,0.957,109.02
Let Love Flow On,Sonya Spence,Sings Love,4wumIYHuT2WHzoaiR03MDd,5fiudMisuNkKC1htZSCh2t,,1981,222981,,0.793,0.559,0,-9.634,1,0.116,0.252,7.23e-06,0.0583,0.906,110.401
Spotlight - Single Edit,Jessie Ware,Spotlight,54MjolrMY91tFXa2h1CB1u,3ixfi8GozgKMn27BLPA2z8,,2020-02-28,252693,,0.65,0.697,11,-8.75,0,0.0448,0.142,0.284,0.222,0.268,115.014
Not About You (feat. Hadiya George),"Honey Dijon, Hadiya George",Not About You (feat. Hadiya George),0RwIBvz1UR0UJlmKjkSZpr,6E9Y3681ntRrdMG2OAEQ56,,2020-07-31,210474,,0.841,0.824,10,-6.979,0,0.0385,0.00246,0.0424,0.0726,0.434,126.027
Take Me to the Bridge,Vera,"Take Me to the Bridge / Jumpin' (Get Hot, Hit the Spot)",3lXdkMownWe2ZcAw4DB5Hx,4swOfLpGpRXhJaJjYjBuIH,,1980-01-01,423004,,0.646,0.632,9,-8.203,0,0.0394,0.0118,0.00245,0.0778,0.841,131.846
Not Thinkin' Bout You (feat. Billy Davis) - Acoustic Version,"Ruel, Billy Davis",Not Thinkin' Bout You (feat. Billy Davis) [Acoustic Version],4md5pVoDlj9K2RCg8RbwKn,0lEkFxoXqdVeJiTPQwXavZ,,2019-02-01,294000,,0.68,0.299,0,-6.9,1,0.0499,0.81,2.18e-06,0.0953,0.174,80.014
What You Gonna Ask For - Theo's Mix,"Theo Parrish, Lori, Silentjay, Simon Mavin, Perrin Moss, Paul Bender",What You Gonna Ask For,3HTCoWNSO2UGZ23oKRRGGM,2EX1t1HZBzSCs4wZkh9slZ,,2019-08-16,582784,,0.809,0.78,7,-9.363,1,0.0709,0.147,0.00363,0.0764,0.596,120.054
Together,"Disclosure, Sam Smith, Nile Rodgers, Jimmy Napes",Settle (Special Edition),7bdjtx1RTkWoSoOaIl7a8E,7jd101kQC09hcFF7obf2Ab,,2013-06-03,142435,,0.766,0.626,1,-4.591,1,0.437,0.137,1.75e-05,0.0427,0.706,174.143
Live Without Your Love (with Steve Lacy) - Honey Dijon's Love Unlimited Remix,"Love Regenerator, Steve Lacy, Calvin Harris, Honey Dijon",Live Without Your Love (with Steve Lacy) [Honey Dijon's Love Unlimited Remix],3CERffzOmhY6v4GvHYHtHM,3xYyxcFgTlux7gWJS1HvS1,,2020-09-04,201306,,0.697,0.852,11,-6.897,0,0.0374,2.6e-05,0.881,0.171,0.875,126.021
In Your Eyes,"BADBADNOTGOOD, Charlotte Day Wilson",IV,5wAGlQICfKYQfaBppnUbmP,4jmLj7bALZTQoe93dT623W,,2016-07-08,247055,,0.488,0.528,0,-5.952,0,0.0298,0.457,0.000792,0.108,0.438,79.765
For How Long - Harvey Sutherland Remix,"Tycho, Saint Sinner, Harvey Sutherland",Weather Remixes,5nmyvbXT1vidBeMdbE6EcB,3UcHsgMP3YSSP0T6j1OgqQ,,2020-12-18,286875,,0.667,0.694,1,-9.474,0,0.0402,0.0721,0.39,0.157,0.616,127.999
Black Rain - Jayda G Remix,"Rhye, Jayda G",Black Rain (Jayda G Remix),3vxagOTOtePoyP0zYZl0Fs,2xvaAfj3UwqdVBUT7Y4scx,,2021-02-25,251787,,0.842,0.471,0,-10.142,1,0.0593,0.529,0.637,0.0712,0.537,128.018
Give Love to Get Some (feat. Leven Kali),"The Brothers Macklovitch, A-Trak, Leven Kali",Give Love to Get Some (feat. Leven Kali),38n00hFsvGVWEblqWATxZ6,57JBkP4VGBV5atgKi9jZcO,,2020-07-22,222241,,0.781,0.781,5,-7.514,0,0.17,0.0682,0.00622,0.107,0.688,121.01
Try My Love (On For Size) [feat. Teni Tinks],"The UK Shapeshifters, Teni Tinks",Try My Love (On For Size) [feat. Teni Tinks],210mk9tqDNVZmLRZ5qr8Jt,5pHE24f9nlqnimjC1uvFhN,,2018-06-08,214256,,0.708,0.877,0,-3.302,1,0.0801,0.0484,0.00928,0.344,0.82,120.061
Wind Parade,Jordan Rakei,Wind Parade,48Pb2lWPpTZM3oTCpN1JlV,0g941Kqd2InTMBbJO4eFlf,,2020-08-28,288640,,0.653,0.573,5,-10.629,0,0.0352,0.344,0.297,0.0783,0.711,96.01
Wanna Be Your Lover,Mtbrd,Wanna Be Your Lover,3o05Dz4GECCq1SD8InLWoH,2UjREVxdXid4J4mERS4ZvE,,2019-03-29,158351,,0.744,0.632,11,-8.612,1,0.328,0.311,2.24e-05,0.271,0.838,96.999
Intimate Fantasy,Chaos In The CBD,Intimate Fantasy,0GHOsdfrpoTotkc5atzmJ9,7MQE5Gx0g0DkHvH2PwgOgs,,2022-08-23,493000,,0.802,0.856,7,-8.764,0,0.0575,0.0294,0.878,0.666,0.719,127.067
Heaven (feat. Andreya Triana) - Mousse T.'s Disco Shizzle Remix,"The Vision, Ben Westbeech, Kon, Andreya Triana, Mousse T.",Heaven (feat. Andreya Triana),7fkrcfsex03t6SIEn2aiPL,4aKukWyV2TcVXByNATzPT1,,2019-08-30,200020,,0.75,0.952,10,-5.376,0,0.0899,0.0306,0.0307,0.0861,0.757,119.955
L.O.V.E.,Blue Hawaii,My Bestfriend's House,7m3bfhtjrx4YfHpO2Ph5tZ,767k2rM3cAMCe4qHLN1R7h,,2022-02-18,196986,,0.841,0.481,0,-7.047,1,0.0574,0.0542,0.381,0.0585,0.783,121.994
Restless Nights (feat. Martin Luther) - Migs Salty Touch Vocal,"Miguel Migs, Martin Luther","Restless Nights (feat. Martin Luther) [Remixes, Pt. 1]",2LsqmU388CFOCyVJ5HQv1p,22hfgeBo5gvvU9kUYxTMQt,,2022-08-05,212479,,0.84,0.773,0,-7.0,1,0.0862,0.00567,0.0304,0.0909,0.896,122.024
Why Why Why Why Why,SAULT,5,57EkTny9UjqpLhFzMO4Hdb,4zwq3QUKgMNk0NSLl7fpbP,,2019-05-05,238679,,0.805,0.61,9,-6.64,0,0.0357,0.338,0.0616,0.112,0.686,114.762
10%,"KAYTRANADA, Kali Uchis",BUBBA,5FQ4sOGqRWUA5wO20AwPcO,41SwdQIX8Hy2u6fuEDgvWr,,2019-12-13,186680,,0.794,0.757,6,-6.644,0,0.123,0.0267,0.000306,0.0621,0.615,107.99
On Sight,"Free Nationals, JID, Kadhja Bonet, MIKNNA",Free Nationals,53oqFs4q8sfqH6IPiyleEN,5WiShbQYrJnoG7mD961IKY,,2019-12-13,249454,,0.707,0.663,2,-7.548,0,0.0908,0.276,0.000387,0.693,0.712,94.965
Why (feat. Nomi Ruiz),"Honey Dijon, Tim K, Nomi Ruiz",The Best Of Both Worlds,2agSsSBnKnby355ncQpQGu,4B5lkO1AHKmFHX5GpaKq9d,,2017-10-13,304260,,0.728,0.74,0,-6.776,1,0.0901,0.0155,0.0611,0.0709,0.846,94.996
By,HNNY,Hosoi,7zhdVONU5HcwpbmC7XtXsn,5C4sp6JprCFTO9ZQcg4qXs,,2019-09-13,166345,,0.679,0.427,2,-11.273,0,0.0753,0.621,0.564,0.102,0.301,168.103
Supernova,Sunni Colón,Supernova,0iu2xltdgI77Bkryi5JTNe,2fQo9apVAYggTBzaFPUh9B,,2019-09-25,141375,,0.821,0.31,6,-11.457,0,0.0496,0.41,0.00786,0.143,0.421,104.048
I Miss Having Someone To Talk To,"Folamour, Liv East",I Miss Having Someone To Talk To,17PBUuvBGmmwD0L6CtKtPR,0y5D6gtFl3WNx06rOXLWJ6,,2020-05-08,223743,,0.761,0.754,9,-7.223,0,0.0449,0.25,0.0264,0.068,0.889,113.997
You & I,"Dabeull, Holybrune",Intimate Fonk,2KMTKEk9FZccRGCWhehiKV,4FKuIlfFCIcvpg7M2HJhwx,,2019-06-18,208899,,0.807,0.66,11,-6.266,0,0.0826,0.0325,0.0481,0.119,0.658,115.176
Think About It,SAULT,5,57EkTny9UjqpLhFzMO4Hdb,5OcTIuygwozzqnjQlp2eS4,,2019-05-05,168014,,0.702,0.679,2,-9.771,1,0.0476,0.314,0.841,0.177,0.756,119.96
Midas,"Maribou State, Holly Walker",Portraits,4nNZ5UJCzhlfJbip0SDLI1,6VNooTY5w9A9wg1YUsEbKB,,2015-06-01,218358,,0.697,0.578,9,-5.213,0,0.095,0.393,0.379,0.106,0.3,114.995
Lose My Cool - Franc Moody Remix,"Amber Mark, Franc Moody",3:33am (Remixes),11dTqU4TPbsoP9sKsmMeop,67zbluYGkqOlxXjC7A2eoG,,2017-07-21,257302,,0.82,0.509,1,-5.15,1,0.0419,0.0558,0.018,0.359,0.762,103.007
G.O.Y.D.,Lava La Rue,G.O.Y.D.,5Hg1kryXTelIkPktBhRnQE,4jueyRHAHwDovQi3Nlce8v,,2020-09-11,199277,,0.667,0.623,4,-7.859,1,0.0554,0.732,0.00027,0.103,0.587,74.998
Don't Forget It,"Dabeull, Jordan Lee",Don't Forget It,00k9qbwzHIYiQQ0tDH8AO4,6GVrDwaAuGOida6c7eYjLl,,2018-02-23,222171,,0.838,0.69,9,-9.379,0,0.14,0.0701,0.0222,0.033,0.776,77.936
Skin on Skin,Franc Moody,Dream in Colour,21z7E0MTyBXzjvuvsVt2Av,5enKTHTO3V8qFrsyCtXwRF,,2020-02-28,183896,,0.871,0.749,6,-5.759,1,0.0968,0.362,0.00835,0.363,0.963,131.979
Just Do You,"Lord Echo, Mara TK",Just Do You,4h6t00mmefYy6RdLOckwOf,42ESOzHBIRfAMXFtxMKV7I,,2016-12-09,379229,,0.9,0.583,11,-8.936,0,0.0436,0.0142,0.0419,0.269,0.952,126.042
Steal,"Maribou State, Holly Walker",Portraits,4nNZ5UJCzhlfJbip0SDLI1,0pAiyIHt9DyHOjWgF41kp6,,2015-06-01,219946,,0.729,0.456,6,-6.795,0,0.0528,0.62,0.000133,0.0919,0.221,110.999
Exotica,Parcels,Parcels,6tNAnVG8xrmMbINuWutrNy,2eC43PWHMbUnwqCRZcbGfo,,2018-10-12,312301,,0.822,0.314,0,-12.415,1,0.0421,0.534,0.0192,0.165,0.639,117.984
Voodoo,"Shay Lia, Buddy",Dangerous (Deluxe),0SPo1dCxCB2boKeSGI7tVf,1gEapwDvWRtyK8aOAlCYAX,,2019-11-19,196950,,0.714,0.585,6,-6.916,0,0.0891,0.341,8.12e-06,0.133,0.317,105.024
EQUILIBRIUM,"Darius, WAYNE SNOW",EQUILIBRIUM,5e3V72rf9cvVg8hMS5UvHH,2GnhkfBcDsFdG1MQILHM3j,,2020-10-01,289960,,0.738,0.508,3,-9.421,0,0.0817,0.682,0.928,0.0885,0.474,118.047
I Wonder Why,"Joesef, Loyle Carner",I Wonder Why,1N7U7alOZtbA2m3AyAPEXf,2HpDcssMlgQXfmAUYhePIP,,2020-07-16,228348,,0.619,0.654,0,-8.541,0,0.0425,0.209,0.00332,0.0604,0.726,80.0
Little Boy,SAULT,Untitled (Rise),0K8jX7CLwxJaML5iXdxveF,7ocg33uDEQMpymbOnmWsQc,,2020-09-18,233101,,0.849,0.472,8,-9.424,1,0.0507,0.798,0.0378,0.183,0.397,110.91
Lifting You,Jungle,Loving In Stereo,1hykVcbmenjAoG7wwoXmCV,65jIfhKXmvLWblufjFzGmI,,2021-08-13,166587,,0.674,0.671,2,-8.352,0,0.0354,0.447,0.00463,0.199,0.547,107.025
I Can Only Whisper (feat. BADBADNOTGOOD),"Charlotte Day Wilson, BADBADNOTGOOD",ALPHA,1BFl2k9tZL0Jm6ebJHGQ5K,5qXwFOkT3lrEonTzsYCeZ1,,2021-07-09,164693,,0.611,0.446,2,-9.297,1,0.0355,0.192,0.0363,0.281,0.465,84.938
Feelin' Lovely,"Devonté Hynes, Connan Mockasin",Myths 001,5g3JZEVm3zQVtbf1JjK02c,54Ce8Gs58AF80COXWuSGHy,,2015-10-30,231468,,0.723,0.757,2,-6.455,0,0.0589,0.348,1.32e-05,0.0949,0.704,89.969
